2021-08-07 16:54:50,880 - root - INFO - train with paddle version: 2.1.2, gpu: 1
2021-08-07 16:54:50,880 - root - INFO - Number of training samples: 74820, iter: 293
2021-08-07 16:54:50,880 - root - INFO - Number of validation samples: 18706, iter: 74
2021-08-07 21:51:44,831 - root - INFO - Epoch [340/ 1000] batch [210/293]: loss = 0.3571, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:46,042 - root - INFO - Epoch [340/ 1000] batch [220/293]: loss = 0.3681, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:47,134 - root - INFO - Epoch [340/ 1000] batch [230/293]: loss = 0.3582, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:48,660 - root - INFO - Epoch [340/ 1000] batch [240/293]: loss = 0.3767, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:49,980 - root - INFO - Epoch [340/ 1000] batch [250/293]: loss = 0.3627, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:51,410 - root - INFO - Epoch [340/ 1000] batch [260/293]: loss = 0.3912, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:52,657 - root - INFO - Epoch [340/ 1000] batch [270/293]: loss = 0.3551, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:53,939 - root - INFO - Epoch [340/ 1000] batch [280/293]: loss = 0.3578, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:55,456 - root - INFO - Epoch [340/ 1000] batch [290/293]: loss = 0.3754, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:51:55,688 - root - INFO - Epoch 340 train acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:03,083 - root - INFO - Epoch 340 eval acc = 0.9571, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:52:04,711 - root - INFO - Epoch [341/ 1000] batch [0/293]: loss = 0.3734, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:06,088 - root - INFO - Epoch [341/ 1000] batch [10/293]: loss = 0.3365, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:07,283 - root - INFO - Epoch [341/ 1000] batch [20/293]: loss = 0.3605, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:08,447 - root - INFO - Epoch [341/ 1000] batch [30/293]: loss = 0.3650, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:09,764 - root - INFO - Epoch [341/ 1000] batch [40/293]: loss = 0.3478, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:11,079 - root - INFO - Epoch [341/ 1000] batch [50/293]: loss = 0.3595, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:12,398 - root - INFO - Epoch [341/ 1000] batch [60/293]: loss = 0.3663, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:13,803 - root - INFO - Epoch [341/ 1000] batch [70/293]: loss = 0.3656, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:15,317 - root - INFO - Epoch [341/ 1000] batch [80/293]: loss = 0.3580, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:16,718 - root - INFO - Epoch [341/ 1000] batch [90/293]: loss = 0.3704, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:18,043 - root - INFO - Epoch [341/ 1000] batch [100/293]: loss = 0.3621, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:19,345 - root - INFO - Epoch [341/ 1000] batch [110/293]: loss = 0.3644, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:20,683 - root - INFO - Epoch [341/ 1000] batch [120/293]: loss = 0.3449, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:21,973 - root - INFO - Epoch [341/ 1000] batch [130/293]: loss = 0.3614, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:23,239 - root - INFO - Epoch [341/ 1000] batch [140/293]: loss = 0.3709, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:24,580 - root - INFO - Epoch [341/ 1000] batch [150/293]: loss = 0.3618, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:26,214 - root - INFO - Epoch [341/ 1000] batch [160/293]: loss = 0.3545, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:27,492 - root - INFO - Epoch [341/ 1000] batch [170/293]: loss = 0.3479, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:28,673 - root - INFO - Epoch [341/ 1000] batch [180/293]: loss = 0.3603, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:29,901 - root - INFO - Epoch [341/ 1000] batch [190/293]: loss = 0.3370, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:31,175 - root - INFO - Epoch [341/ 1000] batch [200/293]: loss = 0.3450, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:32,421 - root - INFO - Epoch [341/ 1000] batch [210/293]: loss = 0.3710, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:33,729 - root - INFO - Epoch [341/ 1000] batch [220/293]: loss = 0.3718, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:35,392 - root - INFO - Epoch [341/ 1000] batch [230/293]: loss = 0.3638, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:36,826 - root - INFO - Epoch [341/ 1000] batch [240/293]: loss = 0.3743, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:38,187 - root - INFO - Epoch [341/ 1000] batch [250/293]: loss = 0.3908, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:39,518 - root - INFO - Epoch [341/ 1000] batch [260/293]: loss = 0.3545, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:40,763 - root - INFO - Epoch [341/ 1000] batch [270/293]: loss = 0.3426, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:42,080 - root - INFO - Epoch [341/ 1000] batch [280/293]: loss = 0.3527, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:43,535 - root - INFO - Epoch [341/ 1000] batch [290/293]: loss = 0.3636, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:43,761 - root - INFO - Epoch 341 train acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:50,779 - root - INFO - Epoch 341 eval acc = 0.9575, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:52:52,356 - root - INFO - Epoch [342/ 1000] batch [0/293]: loss = 0.3528, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:53,994 - root - INFO - Epoch [342/ 1000] batch [10/293]: loss = 0.3878, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:55,349 - root - INFO - Epoch [342/ 1000] batch [20/293]: loss = 0.3714, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:56,629 - root - INFO - Epoch [342/ 1000] batch [30/293]: loss = 0.3761, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:58,057 - root - INFO - Epoch [342/ 1000] batch [40/293]: loss = 0.3514, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:52:59,496 - root - INFO - Epoch [342/ 1000] batch [50/293]: loss = 0.3574, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:00,857 - root - INFO - Epoch [342/ 1000] batch [60/293]: loss = 0.3830, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:02,101 - root - INFO - Epoch [342/ 1000] batch [70/293]: loss = 0.3915, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:03,517 - root - INFO - Epoch [342/ 1000] batch [80/293]: loss = 0.3598, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:04,760 - root - INFO - Epoch [342/ 1000] batch [90/293]: loss = 0.3660, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:06,080 - root - INFO - Epoch [342/ 1000] batch [100/293]: loss = 0.3624, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:07,490 - root - INFO - Epoch [342/ 1000] batch [110/293]: loss = 0.3646, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:08,782 - root - INFO - Epoch [342/ 1000] batch [120/293]: loss = 0.3578, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:09,980 - root - INFO - Epoch [342/ 1000] batch [130/293]: loss = 0.3470, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:11,292 - root - INFO - Epoch [342/ 1000] batch [140/293]: loss = 0.3729, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:12,761 - root - INFO - Epoch [342/ 1000] batch [150/293]: loss = 0.3665, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:14,304 - root - INFO - Epoch [342/ 1000] batch [160/293]: loss = 0.3737, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:15,809 - root - INFO - Epoch [342/ 1000] batch [170/293]: loss = 0.3735, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:17,118 - root - INFO - Epoch [342/ 1000] batch [180/293]: loss = 0.3686, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:18,477 - root - INFO - Epoch [342/ 1000] batch [190/293]: loss = 0.3544, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:19,822 - root - INFO - Epoch [342/ 1000] batch [200/293]: loss = 0.3477, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:21,224 - root - INFO - Epoch [342/ 1000] batch [210/293]: loss = 0.3713, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:22,392 - root - INFO - Epoch [342/ 1000] batch [220/293]: loss = 0.3439, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:23,627 - root - INFO - Epoch [342/ 1000] batch [230/293]: loss = 0.3784, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:24,889 - root - INFO - Epoch [342/ 1000] batch [240/293]: loss = 0.3845, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:26,267 - root - INFO - Epoch [342/ 1000] batch [250/293]: loss = 0.3683, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:27,713 - root - INFO - Epoch [342/ 1000] batch [260/293]: loss = 0.3510, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:28,916 - root - INFO - Epoch [342/ 1000] batch [270/293]: loss = 0.3519, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:30,337 - root - INFO - Epoch [342/ 1000] batch [280/293]: loss = 0.3617, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:31,438 - root - INFO - Epoch [342/ 1000] batch [290/293]: loss = 0.3522, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:31,628 - root - INFO - Epoch 342 train acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:38,396 - root - INFO - Epoch 342 eval acc = 0.9571, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:53:39,882 - root - INFO - Epoch [343/ 1000] batch [0/293]: loss = 0.3637, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:41,477 - root - INFO - Epoch [343/ 1000] batch [10/293]: loss = 0.3892, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:42,796 - root - INFO - Epoch [343/ 1000] batch [20/293]: loss = 0.3651, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:44,073 - root - INFO - Epoch [343/ 1000] batch [30/293]: loss = 0.3701, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:45,590 - root - INFO - Epoch [343/ 1000] batch [40/293]: loss = 0.3700, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:46,788 - root - INFO - Epoch [343/ 1000] batch [50/293]: loss = 0.3819, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:48,076 - root - INFO - Epoch [343/ 1000] batch [60/293]: loss = 0.3541, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:49,346 - root - INFO - Epoch [343/ 1000] batch [70/293]: loss = 0.3768, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:50,584 - root - INFO - Epoch [343/ 1000] batch [80/293]: loss = 0.3942, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:51,851 - root - INFO - Epoch [343/ 1000] batch [90/293]: loss = 0.3510, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:53,256 - root - INFO - Epoch [343/ 1000] batch [100/293]: loss = 0.3626, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:54,456 - root - INFO - Epoch [343/ 1000] batch [110/293]: loss = 0.3585, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:55,810 - root - INFO - Epoch [343/ 1000] batch [120/293]: loss = 0.3482, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:57,358 - root - INFO - Epoch [343/ 1000] batch [130/293]: loss = 0.3566, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:53:58,633 - root - INFO - Epoch [343/ 1000] batch [140/293]: loss = 0.3690, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:00,073 - root - INFO - Epoch [343/ 1000] batch [150/293]: loss = 0.3498, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:01,406 - root - INFO - Epoch [343/ 1000] batch [160/293]: loss = 0.3528, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:02,679 - root - INFO - Epoch [343/ 1000] batch [170/293]: loss = 0.3682, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:04,029 - root - INFO - Epoch [343/ 1000] batch [180/293]: loss = 0.3523, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:05,291 - root - INFO - Epoch [343/ 1000] batch [190/293]: loss = 0.3675, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:06,501 - root - INFO - Epoch [343/ 1000] batch [200/293]: loss = 0.3431, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:07,682 - root - INFO - Epoch [343/ 1000] batch [210/293]: loss = 0.4015, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:08,933 - root - INFO - Epoch [343/ 1000] batch [220/293]: loss = 0.3465, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:10,225 - root - INFO - Epoch [343/ 1000] batch [230/293]: loss = 0.3622, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:11,724 - root - INFO - Epoch [343/ 1000] batch [240/293]: loss = 0.3625, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:13,046 - root - INFO - Epoch [343/ 1000] batch [250/293]: loss = 0.3588, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:14,230 - root - INFO - Epoch [343/ 1000] batch [260/293]: loss = 0.3600, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:15,550 - root - INFO - Epoch [343/ 1000] batch [270/293]: loss = 0.3608, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:16,878 - root - INFO - Epoch [343/ 1000] batch [280/293]: loss = 0.3705, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:18,232 - root - INFO - Epoch [343/ 1000] batch [290/293]: loss = 0.3637, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:18,473 - root - INFO - Epoch 343 train acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:25,346 - root - INFO - Epoch 343 eval acc = 0.9571, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:54:26,818 - root - INFO - Epoch [344/ 1000] batch [0/293]: loss = 0.3572, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:28,144 - root - INFO - Epoch [344/ 1000] batch [10/293]: loss = 0.3714, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:29,622 - root - INFO - Epoch [344/ 1000] batch [20/293]: loss = 0.3696, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:31,093 - root - INFO - Epoch [344/ 1000] batch [30/293]: loss = 0.3518, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:32,783 - root - INFO - Epoch [344/ 1000] batch [40/293]: loss = 0.3898, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:34,067 - root - INFO - Epoch [344/ 1000] batch [50/293]: loss = 0.3444, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:35,652 - root - INFO - Epoch [344/ 1000] batch [60/293]: loss = 0.3813, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:37,002 - root - INFO - Epoch [344/ 1000] batch [70/293]: loss = 0.3586, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:38,463 - root - INFO - Epoch [344/ 1000] batch [80/293]: loss = 0.3647, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:39,698 - root - INFO - Epoch [344/ 1000] batch [90/293]: loss = 0.3796, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:41,174 - root - INFO - Epoch [344/ 1000] batch [100/293]: loss = 0.3672, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:42,713 - root - INFO - Epoch [344/ 1000] batch [110/293]: loss = 0.3464, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:44,154 - root - INFO - Epoch [344/ 1000] batch [120/293]: loss = 0.3635, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:45,644 - root - INFO - Epoch [344/ 1000] batch [130/293]: loss = 0.3620, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:46,904 - root - INFO - Epoch [344/ 1000] batch [140/293]: loss = 0.3601, acc = 0.9414, lr = 1.0000000000000003e-05
2021-08-07 21:54:48,387 - root - INFO - Epoch [344/ 1000] batch [150/293]: loss = 0.3758, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:49,586 - root - INFO - Epoch [344/ 1000] batch [160/293]: loss = 0.3818, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:50,938 - root - INFO - Epoch [344/ 1000] batch [170/293]: loss = 0.3551, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:52,178 - root - INFO - Epoch [344/ 1000] batch [180/293]: loss = 0.3694, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:53,339 - root - INFO - Epoch [344/ 1000] batch [190/293]: loss = 0.3647, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:54,742 - root - INFO - Epoch [344/ 1000] batch [200/293]: loss = 0.3995, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:56,363 - root - INFO - Epoch [344/ 1000] batch [210/293]: loss = 0.3501, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:57,738 - root - INFO - Epoch [344/ 1000] batch [220/293]: loss = 0.3585, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:54:59,035 - root - INFO - Epoch [344/ 1000] batch [230/293]: loss = 0.3616, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:00,283 - root - INFO - Epoch [344/ 1000] batch [240/293]: loss = 0.3594, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:01,504 - root - INFO - Epoch [344/ 1000] batch [250/293]: loss = 0.3572, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:02,899 - root - INFO - Epoch [344/ 1000] batch [260/293]: loss = 0.3779, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:04,206 - root - INFO - Epoch [344/ 1000] batch [270/293]: loss = 0.3468, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:05,795 - root - INFO - Epoch [344/ 1000] batch [280/293]: loss = 0.3875, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:07,114 - root - INFO - Epoch [344/ 1000] batch [290/293]: loss = 0.3488, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:07,380 - root - INFO - Epoch 344 train acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:14,018 - root - INFO - Epoch 344 eval acc = 0.9572, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:55:15,934 - root - INFO - Epoch [345/ 1000] batch [0/293]: loss = 0.3558, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:17,406 - root - INFO - Epoch [345/ 1000] batch [10/293]: loss = 0.3596, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:18,717 - root - INFO - Epoch [345/ 1000] batch [20/293]: loss = 0.3544, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:19,793 - root - INFO - Epoch [345/ 1000] batch [30/293]: loss = 0.3792, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:21,135 - root - INFO - Epoch [345/ 1000] batch [40/293]: loss = 0.3503, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:22,629 - root - INFO - Epoch [345/ 1000] batch [50/293]: loss = 0.3606, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:24,120 - root - INFO - Epoch [345/ 1000] batch [60/293]: loss = 0.3822, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:25,222 - root - INFO - Epoch [345/ 1000] batch [70/293]: loss = 0.3456, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:26,894 - root - INFO - Epoch [345/ 1000] batch [80/293]: loss = 0.3863, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:28,286 - root - INFO - Epoch [345/ 1000] batch [90/293]: loss = 0.3470, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:29,581 - root - INFO - Epoch [345/ 1000] batch [100/293]: loss = 0.3578, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:30,769 - root - INFO - Epoch [345/ 1000] batch [110/293]: loss = 0.3607, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:32,175 - root - INFO - Epoch [345/ 1000] batch [120/293]: loss = 0.3632, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:33,456 - root - INFO - Epoch [345/ 1000] batch [130/293]: loss = 0.3542, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:34,682 - root - INFO - Epoch [345/ 1000] batch [140/293]: loss = 0.3595, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:35,931 - root - INFO - Epoch [345/ 1000] batch [150/293]: loss = 0.3490, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:37,237 - root - INFO - Epoch [345/ 1000] batch [160/293]: loss = 0.3611, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:38,475 - root - INFO - Epoch [345/ 1000] batch [170/293]: loss = 0.3675, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:39,702 - root - INFO - Epoch [345/ 1000] batch [180/293]: loss = 0.3451, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:40,945 - root - INFO - Epoch [345/ 1000] batch [190/293]: loss = 0.3836, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:42,286 - root - INFO - Epoch [345/ 1000] batch [200/293]: loss = 0.3903, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:43,795 - root - INFO - Epoch [345/ 1000] batch [210/293]: loss = 0.3698, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:44,979 - root - INFO - Epoch [345/ 1000] batch [220/293]: loss = 0.3811, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:46,314 - root - INFO - Epoch [345/ 1000] batch [230/293]: loss = 0.3691, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:48,079 - root - INFO - Epoch [345/ 1000] batch [240/293]: loss = 0.3680, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:49,475 - root - INFO - Epoch [345/ 1000] batch [250/293]: loss = 0.3471, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:50,720 - root - INFO - Epoch [345/ 1000] batch [260/293]: loss = 0.3650, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:51,984 - root - INFO - Epoch [345/ 1000] batch [270/293]: loss = 0.3556, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:53,214 - root - INFO - Epoch [345/ 1000] batch [280/293]: loss = 0.3534, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:54,574 - root - INFO - Epoch [345/ 1000] batch [290/293]: loss = 0.3655, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:55:54,811 - root - INFO - Epoch 345 train acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:01,942 - root - INFO - Epoch 345 eval acc = 0.9572, bect_acc = 0.9576, best epoch = 287
2021-08-07 21:56:03,510 - root - INFO - Epoch [346/ 1000] batch [0/293]: loss = 0.3505, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:04,955 - root - INFO - Epoch [346/ 1000] batch [10/293]: loss = 0.3518, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:06,337 - root - INFO - Epoch [346/ 1000] batch [20/293]: loss = 0.3500, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:07,595 - root - INFO - Epoch [346/ 1000] batch [30/293]: loss = 0.3623, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:09,043 - root - INFO - Epoch [346/ 1000] batch [40/293]: loss = 0.3479, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:10,554 - root - INFO - Epoch [346/ 1000] batch [50/293]: loss = 0.3707, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:11,810 - root - INFO - Epoch [346/ 1000] batch [60/293]: loss = 0.3795, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:13,239 - root - INFO - Epoch [346/ 1000] batch [70/293]: loss = 0.3688, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:14,432 - root - INFO - Epoch [346/ 1000] batch [80/293]: loss = 0.3674, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:15,644 - root - INFO - Epoch [346/ 1000] batch [90/293]: loss = 0.3511, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:17,253 - root - INFO - Epoch [346/ 1000] batch [100/293]: loss = 0.3616, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:18,634 - root - INFO - Epoch [346/ 1000] batch [110/293]: loss = 0.3559, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:19,958 - root - INFO - Epoch [346/ 1000] batch [120/293]: loss = 0.3504, acc = 0.9415, lr = 1.0000000000000003e-05
2021-08-07 21:56:21,296 - root - INFO - Epoch [346/ 1000] batch [130/293]: loss = 0.3759, acc = 0.9415, lr = 1.0000000000000003e-05
